pattern,support,variants,predicted_next_events,contexts,outcomes
"{U12,U20}",16,"{U11,U35}:2;{U16,U20}:1;{U07,U15}:1;{U26,U35}:1;{U00,U01}:1;{U09,U35}:1;{U16,U27}:1;{U27,U28}:1;{U19,U35}:1;{U10,U13}:1;{U27,U37}:1;{U10,U31}:1;{U14,U26}:1","{U11,U35};{U16,U20};{U07,U15};{U26,U35};{U00,U01};{U09,U35};{U16,U27};{U27,U28};{U19,U35};{U10,U13};{U27,U37};{U10,U31};{U14,U26}",CTX_0006:1;CTX_0010:1;CTX_0019:1;CTX_0023:1;CTX_0044:1;CTX_0049:1;CTX_0080:1;CTX_0083:1;CTX_0096:1;CTX_0119:1;CTX_0140:1;CTX_0149:1;CTX_0157:1;CTX_0158:1;CTX_0189:1;CTX_0198:1,OUT_0006:1;OUT_0010:1;OUT_0019:1;OUT_0023:1;OUT_0044:1;OUT_0049:1;OUT_0080:1;OUT_0083:1;OUT_0096:1;OUT_0119:1;OUT_0140:1;OUT_0149:1;OUT_0157:1;OUT_0158:1;OUT_0189:1;OUT_0198:1
"{U17,U19}",16,"{U19,U36}:2;{U16,U34}:1;{U04,U12}:1;{U05,U13}:1;{U25,U39}:1;{U14,U18}:1;{U01,U17}:1;{U01,U03}:1;{U03,U17}:1;{U02,U19}:1;{U09,U36}:1;{U05,U30}:1;{U26,U34}:1;{U32,U36}:1;{U21,U26}:1","{U19,U36};{U16,U34};{U04,U12};{U05,U13};{U25,U39};{U14,U18};{U01,U17};{U01,U03};{U03,U17};{U02,U19};{U09,U36};{U05,U30};{U26,U34};{U32,U36};{U21,U26}",CTX_0016:1;CTX_0045:1;CTX_0047:1;CTX_0062:1;CTX_0064:1;CTX_0069:1;CTX_0070:1;CTX_0071:1;CTX_0088:1;CTX_0119:1;CTX_0143:1;CTX_0146:1;CTX_0149:1;CTX_0160:1;CTX_0161:1;CTX_0184:1,OUT_0016:1;OUT_0045:1;OUT_0047:1;OUT_0062:1;OUT_0064:1;OUT_0069:1;OUT_0070:1;OUT_0071:1;OUT_0088:1;OUT_0119:1;OUT_0143:1;OUT_0146:1;OUT_0149:1;OUT_0160:1;OUT_0161:1;OUT_0184:1
"{U35,U39}",16,"{U01,U29}:1;{U35,U38}:1;{U13,U16}:1;{U09,U14}:1;{U27,U30}:1;{U07,U14}:1;{U26,U39}:1;{U28,U39}:1;{U27,U35}:1;{U13,U39}:1;{U00,U11}:1;{U15,U39}:1;{U18,U26}:1;{U10,U13}:1;{U07,U26}:1","{U01,U29};{U35,U38};{U13,U16};{U09,U14};{U27,U30};{U07,U14};{U26,U39};{U28,U39};{U27,U35};{U13,U39};{U00,U11};{U15,U39};{U18,U26};{U10,U13};{U07,U26}",CTX_0028:1;CTX_0055:1;CTX_0065:1;CTX_0108:1;CTX_0116:1;CTX_0119:1;CTX_0143:1;CTX_0169:1;CTX_0173:1;CTX_0176:1;CTX_0182:1;CTX_0188:1;CTX_0190:1;CTX_0193:1;CTX_0195:1;CTX_0197:1,OUT_0028:1;OUT_0055:1;OUT_0065:1;OUT_0108:1;OUT_0116:1;OUT_0119:1;OUT_0143:1;OUT_0169:1;OUT_0173:1;OUT_0176:1;OUT_0182:1;OUT_0188:1;OUT_0190:1;OUT_0193:1;OUT_0195:1;OUT_0197:1
"{U06,U32}",15,"{U05,U13}:1;{U09,U27}:1;{U22,U32}:1;{U10,U25}:1;{U01,U23}:1;{U21,U35}:1;{U03,U20}:1;{U34,U35}:1;{U11,U35}:1;{U10,U14}:1;{U22,U34}:1;{U10,U31}:1;{U06,U37}:1","{U05,U13};{U09,U27};{U22,U32};{U10,U25};{U01,U23};{U21,U35};{U03,U20};{U34,U35};{U11,U35};{U10,U14};{U22,U34};{U10,U31};{U06,U37}",CTX_0092:2;CTX_0000:1;CTX_0010:1;CTX_0095:1;CTX_0097:1;CTX_0109:1;CTX_0110:1;CTX_0118:1;CTX_0120:1;CTX_0124:1;CTX_0159:1;CTX_0170:1;CTX_0175:1;CTX_0182:1,OUT_0092:2;OUT_0000:1;OUT_0010:1;OUT_0095:1;OUT_0097:1;OUT_0109:1;OUT_0110:1;OUT_0118:1;OUT_0120:1;OUT_0124:1;OUT_0159:1;OUT_0170:1;OUT_0175:1;OUT_0182:1
"{U07,U22}",15,"{U07,U26}:2;{U05,U34}:1;{U06,U33}:1;{U06,U22}:1;{U16,U30}:1;{U28,U30}:1;{U02,U06}:1;{U06,U20}:1;{U14,U27}:1;{U03,U20}:1;{U03,U22}:1","{U07,U26};{U05,U34};{U06,U33};{U06,U22};{U16,U30};{U28,U30};{U02,U06};{U06,U20};{U14,U27};{U03,U20};{U03,U22}",CTX_0005:1;CTX_0011:1;CTX_0013:1;CTX_0015:1;CTX_0052:1;CTX_0058:1;CTX_0060:1;CTX_0087:1;CTX_0088:1;CTX_0115:1;CTX_0134:1;CTX_0137:1;CTX_0156:1;CTX_0186:1;CTX_0193:1,OUT_0005:1;OUT_0011:1;OUT_0013:1;OUT_0015:1;OUT_0052:1;OUT_0058:1;OUT_0060:1;OUT_0087:1;OUT_0088:1;OUT_0115:1;OUT_0134:1;OUT_0137:1;OUT_0156:1;OUT_0186:1;OUT_0193:1
"{U04,U21}",15,"{U25,U32}:1;{U12,U20}:1;{U25,U28}:1;{U16,U19}:1;{U05,U36}:1;{U19,U36}:1;{U09,U23}:1;{U04,U06}:1;{U04,U10}:1;{U06,U32}:1;{U13,U32}:1;{U03,U38}:1;{U24,U31}:1;{U10,U21}:1;{U21,U33}:1","{U25,U32};{U12,U20};{U25,U28};{U16,U19};{U05,U36};{U19,U36};{U09,U23};{U04,U06};{U04,U10};{U06,U32};{U13,U32};{U03,U38};{U24,U31};{U10,U21};{U21,U33}",CTX_0008:1;CTX_0010:1;CTX_0011:1;CTX_0020:1;CTX_0034:1;CTX_0043:1;CTX_0081:1;CTX_0098:1;CTX_0099:1;CTX_0109:1;CTX_0126:1;CTX_0139:1;CTX_0178:1;CTX_0180:1;CTX_0193:1,OUT_0008:1;OUT_0010:1;OUT_0011:1;OUT_0020:1;OUT_0034:1;OUT_0043:1;OUT_0081:1;OUT_0098:1;OUT_0099:1;OUT_0109:1;OUT_0126:1;OUT_0139:1;OUT_0178:1;OUT_0180:1;OUT_0193:1
"{U09,U10}",15,"{U24,U28}:1;{U09,U29}:1;{U10,U23}:1;{U15,U29}:1;{U08,U10}:1;{U05,U10}:1;{U02,U04}:1;{U35,U38}:1;{U11,U14}:1;{U23,U24}:1;{U29,U33}:1;{U11,U38}:1;{U07,U26}:1","{U24,U28};{U09,U29};{U10,U23};{U15,U29};{U08,U10};{U05,U10};{U02,U04};{U35,U38};{U11,U14};{U23,U24};{U29,U33};{U11,U38};{U07,U26}",CTX_0063:2;CTX_0040:1;CTX_0054:1;CTX_0094:1;CTX_0095:1;CTX_0099:1;CTX_0100:1;CTX_0114:1;CTX_0121:1;CTX_0124:1;CTX_0140:1;CTX_0155:1;CTX_0160:1;CTX_0185:1,OUT_0063:2;OUT_0040:1;OUT_0054:1;OUT_0094:1;OUT_0095:1;OUT_0099:1;OUT_0100:1;OUT_0114:1;OUT_0121:1;OUT_0124:1;OUT_0140:1;OUT_0155:1;OUT_0160:1;OUT_0185:1
"{U21,U34}",14,"{U20,U39}:1;{U14,U24}:1;{U04,U06}:1;{U10,U31}:1;{U09,U19}:1;{U19,U22}:1;{U12,U35}:1;{U01,U29}:1;{U07,U26}:1;{U08,U29}:1;{U15,U21}:1;{U32,U39}:1","{U20,U39};{U14,U24};{U04,U06};{U10,U31};{U09,U19};{U19,U22};{U12,U35};{U01,U29};{U07,U26};{U08,U29};{U15,U21};{U32,U39}",CTX_0021:1;CTX_0032:1;CTX_0034:1;CTX_0067:1;CTX_0068:1;CTX_0072:1;CTX_0078:1;CTX_0080:1;CTX_0089:1;CTX_0093:1;CTX_0149:1;CTX_0174:1;CTX_0178:1;CTX_0197:1,OUT_0021:1;OUT_0032:1;OUT_0034:1;OUT_0067:1;OUT_0068:1;OUT_0072:1;OUT_0078:1;OUT_0080:1;OUT_0089:1;OUT_0093:1;OUT_0149:1;OUT_0174:1;OUT_0178:1;OUT_0197:1
"{U04,U06}",14,"{U27,U30}:1;{U04,U21}:1;{U20,U33}:1;{U16,U24}:1;{U06,U36}:1;{U04,U09}:1;{U16,U17}:1;{U04,U26}:1;{U00,U26}:1;{U10,U33}:1;{U24,U36}:1;{U13,U22}:1;{U06,U09}:1;{U21,U34}:1","{U27,U30};{U04,U21};{U20,U33};{U16,U24};{U06,U36};{U04,U09};{U16,U17};{U04,U26};{U00,U26};{U10,U33};{U24,U36};{U13,U22};{U06,U09};{U21,U34}",CTX_0094:2;CTX_0031:1;CTX_0034:1;CTX_0045:1;CTX_0060:1;CTX_0076:1;CTX_0098:1;CTX_0144:1;CTX_0159:1;CTX_0181:1;CTX_0182:1;CTX_0196:1;CTX_0197:1,OUT_0094:2;OUT_0031:1;OUT_0034:1;OUT_0045:1;OUT_0060:1;OUT_0076:1;OUT_0098:1;OUT_0144:1;OUT_0159:1;OUT_0181:1;OUT_0182:1;OUT_0196:1;OUT_0197:1
"{U08,U10}",13,"{U08,U35}:1;{U05,U07}:1;{U16,U34}:1;{U00,U06}:1;{U06,U27}:1;{U08,U31}:1;{U04,U21}:1;{U03,U08}:1;{U04,U12}:1;{U09,U10}:1;{U11,U31}:1;{U08,U39}:1","{U08,U35};{U05,U07};{U16,U34};{U00,U06};{U06,U27};{U08,U31};{U04,U21};{U03,U08};{U04,U12};{U09,U10};{U11,U31};{U08,U39}",CTX_0001:1;CTX_0005:1;CTX_0032:1;CTX_0074:1;CTX_0086:1;CTX_0094:1;CTX_0098:1;CTX_0120:1;CTX_0121:1;CTX_0140:1;CTX_0156:1;CTX_0192:1;CTX_0199:1,OUT_0001:1;OUT_0005:1;OUT_0032:1;OUT_0074:1;OUT_0086:1;OUT_0094:1;OUT_0098:1;OUT_0120:1;OUT_0121:1;OUT_0140:1;OUT_0156:1;OUT_0192:1;OUT_0199:1
"{U00,U11}",13,"{U25,U36}:1;{U00,U06}:1;{U23,U32}:1;{U09,U23}:1;{U15,U24}:1;{U21,U24}:1;{U13,U36}:1;{U00,U20}:1;{U00,U31}:1;{U02,U22}:1;{U13,U38}:1","{U25,U36};{U00,U06};{U23,U32};{U09,U23};{U15,U24};{U21,U24};{U13,U36};{U00,U20};{U00,U31};{U02,U22};{U13,U38}",CTX_0001:1;CTX_0003:1;CTX_0014:1;CTX_0015:1;CTX_0043:1;CTX_0071:1;CTX_0082:1;CTX_0086:1;CTX_0104:1;CTX_0125:1;CTX_0142:1;CTX_0188:1;CTX_0190:1,OUT_0001:1;OUT_0003:1;OUT_0014:1;OUT_0015:1;OUT_0043:1;OUT_0071:1;OUT_0082:1;OUT_0086:1;OUT_0104:1;OUT_0125:1;OUT_0142:1;OUT_0188:1;OUT_0190:1
"{U29,U36}",13,"{U12,U29}:1;{U12,U20}:1;{U04,U06}:1;{U32,U36}:1;{U01,U12}:1;{U19,U36}:1;{U04,U30}:1;{U13,U39}:1;{U24,U29}:1;{U36,U38}:1;{U27,U36}:1","{U12,U29};{U12,U20};{U04,U06};{U32,U36};{U01,U12};{U19,U36};{U04,U30};{U13,U39};{U24,U29};{U36,U38};{U27,U36}",CTX_0013:1;CTX_0019:1;CTX_0031:1;CTX_0059:1;CTX_0076:1;CTX_0082:1;CTX_0083:1;CTX_0095:1;CTX_0103:1;CTX_0111:1;CTX_0122:1;CTX_0157:1;CTX_0191:1,OUT_0013:1;OUT_0019:1;OUT_0031:1;OUT_0059:1;OUT_0076:1;OUT_0082:1;OUT_0083:1;OUT_0095:1;OUT_0103:1;OUT_0111:1;OUT_0122:1;OUT_0157:1;OUT_0191:1
"{U00,U36}",12,"{U14,U18}:1;{U27,U30}:1;{U20,U25}:1;{U05,U23}:1;{U00,U02}:1;{U09,U36}:1;{U02,U23}:1;{U26,U30}:1;{U12,U31}:1;{U21,U24}:1;{U25,U36}:1","{U14,U18};{U27,U30};{U20,U25};{U05,U23};{U00,U02};{U09,U36};{U02,U23};{U26,U30};{U12,U31};{U21,U24};{U25,U36}",CTX_0002:1;CTX_0033:1;CTX_0045:1;CTX_0049:1;CTX_0066:1;CTX_0111:1;CTX_0124:1;CTX_0142:1;CTX_0146:1;CTX_0163:1;CTX_0167:1;CTX_0168:1,OUT_0002:1;OUT_0033:1;OUT_0045:1;OUT_0049:1;OUT_0066:1;OUT_0111:1;OUT_0124:1;OUT_0142:1;OUT_0146:1;OUT_0163:1;OUT_0167:1;OUT_0168:1
"{U04,U29}",12,"{U04,U39}:1;{U15,U39}:1;{U35,U37}:1;{U01,U29}:1;{U04,U37}:1;{U19,U38}:1;{U11,U38}:1;{U06,U22}:1;{U29,U30}:1;{U08,U26}:1","{U04,U39};{U15,U39};{U35,U37};{U01,U29};{U04,U37};{U19,U38};{U11,U38};{U06,U22};{U29,U30};{U08,U26}",CTX_0087:2;CTX_0003:1;CTX_0038:1;CTX_0061:1;CTX_0091:1;CTX_0100:1;CTX_0126:1;CTX_0144:1;CTX_0164:1;CTX_0180:1;CTX_0183:1,OUT_0087:2;OUT_0003:1;OUT_0038:1;OUT_0061:1;OUT_0091:1;OUT_0100:1;OUT_0126:1;OUT_0144:1;OUT_0164:1;OUT_0180:1;OUT_0183:1
"{U10,U33}",12,"{U06,U07}:1;{U01,U29}:1;{U16,U33}:1;{U01,U09}:1;{U14,U34}:1;{U10,U17}:1;{U05,U06}:1;{U25,U32}:1;{U19,U33}:1;{U07,U15}:1;{U10,U14}:1","{U06,U07};{U01,U29};{U16,U33};{U01,U09};{U14,U34};{U10,U17};{U05,U06};{U25,U32};{U19,U33};{U07,U15};{U10,U14}",CTX_0009:1;CTX_0030:1;CTX_0039:1;CTX_0053:1;CTX_0065:1;CTX_0102:1;CTX_0120:1;CTX_0131:1;CTX_0139:1;CTX_0159:1;CTX_0184:1;CTX_0193:1,OUT_0009:1;OUT_0030:1;OUT_0039:1;OUT_0053:1;OUT_0065:1;OUT_0102:1;OUT_0120:1;OUT_0131:1;OUT_0139:1;OUT_0159:1;OUT_0184:1;OUT_0193:1
"{U00,U26}",12,"{U09,U36}:1;{U25,U35}:1;{U19,U29}:1;{U00,U04}:1;{U00,U24}:1;{U24,U37}:1;{U14,U26}:1;{U15,U16}:1;{U07,U26}:1;{U06,U35}:1;{U00,U33}:1","{U09,U36};{U25,U35};{U19,U29};{U00,U04};{U00,U24};{U24,U37};{U14,U26};{U15,U16};{U07,U26};{U06,U35};{U00,U33}",CTX_0014:1;CTX_0060:1;CTX_0064:1;CTX_0083:1;CTX_0115:1;CTX_0128:1;CTX_0130:1;CTX_0142:1;CTX_0144:1;CTX_0152:1;CTX_0165:1;CTX_0191:1,OUT_0014:1;OUT_0060:1;OUT_0064:1;OUT_0083:1;OUT_0115:1;OUT_0128:1;OUT_0130:1;OUT_0142:1;OUT_0144:1;OUT_0152:1;OUT_0165:1;OUT_0191:1
"{U35,U38}",12,"{U01,U38}:1;{U19,U35}:1;{U00,U15}:1;{U05,U07}:1;{U25,U30}:1;{U23,U38}:1;{U15,U38}:1;{U06,U29}:1;{U09,U14}:1;{U12,U19}:1","{U01,U38};{U19,U35};{U00,U15};{U05,U07};{U25,U30};{U23,U38};{U15,U38};{U06,U29};{U09,U14};{U12,U19}",CTX_0019:1;CTX_0024:1;CTX_0055:1;CTX_0069:1;CTX_0083:1;CTX_0109:1;CTX_0111:1;CTX_0114:1;CTX_0131:1;CTX_0135:1;CTX_0149:1;CTX_0166:1,OUT_0019:1;OUT_0024:1;OUT_0055:1;OUT_0069:1;OUT_0083:1;OUT_0109:1;OUT_0111:1;OUT_0114:1;OUT_0131:1;OUT_0135:1;OUT_0149:1;OUT_0166:1
"{U15,U20}",12,"{U13,U15}:2;{U13,U22}:1;{U11,U33}:1;{U15,U32}:1;{U15,U31}:1;{U15,U30}:1;{U14,U20}:1;{U30,U39}:1;{U13,U25}:1;{U09,U39}:1;{U15,U26}:1","{U13,U15};{U13,U22};{U11,U33};{U15,U32};{U15,U31};{U15,U30};{U14,U20};{U30,U39};{U13,U25};{U09,U39};{U15,U26}",CTX_0030:2;CTX_0027:1;CTX_0065:1;CTX_0077:1;CTX_0091:1;CTX_0097:1;CTX_0114:1;CTX_0150:1;CTX_0155:1;CTX_0156:1;CTX_0171:1,OUT_0030:2;OUT_0027:1;OUT_0065:1;OUT_0077:1;OUT_0091:1;OUT_0097:1;OUT_0114:1;OUT_0150:1;OUT_0155:1;OUT_0156:1;OUT_0171:1
"{U12,U30}",12,"{U07,U26}:1;{U12,U32}:1;{U01,U19}:1;{U07,U12}:1;{U13,U19}:1;{U08,U10}:1;{U02,U22}:1;{U07,U30}:1;{U30,U39}:1;{U02,U36}:1;{U00,U02}:1;{U27,U30}:1","{U07,U26};{U12,U32};{U01,U19};{U07,U12};{U13,U19};{U08,U10};{U02,U22};{U07,U30};{U30,U39};{U02,U36};{U00,U02};{U27,U30}",CTX_0029:1;CTX_0033:1;CTX_0039:1;CTX_0054:1;CTX_0073:1;CTX_0086:1;CTX_0121:1;CTX_0137:1;CTX_0144:1;CTX_0161:1;CTX_0176:1;CTX_0187:1,OUT_0029:1;OUT_0033:1;OUT_0039:1;OUT_0054:1;OUT_0073:1;OUT_0086:1;OUT_0121:1;OUT_0137:1;OUT_0144:1;OUT_0161:1;OUT_0176:1;OUT_0187:1
"{U06,U27}",11,"{U00,U11}:2;{U27,U36}:2;{U30,U39}:1;{U01,U27}:1;{U12,U19}:1;{U31,U35}:1;{U00,U02}:1","{U00,U11};{U27,U36};{U30,U39};{U01,U27};{U12,U19};{U31,U35};{U00,U02}",CTX_0015:2;CTX_0168:2;CTX_0001:1;CTX_0045:1;CTX_0070:1;CTX_0085:1;CTX_0086:1;CTX_0125:1;CTX_0138:1,OUT_0015:2;OUT_0168:2;OUT_0001:1;OUT_0045:1;OUT_0070:1;OUT_0085:1;OUT_0086:1;OUT_0125:1;OUT_0138:1
"{U14,U18}",11,"{U00,U31}:1;{U29,U37}:1;{U27,U34}:1;{U14,U35}:1;{U04,U32}:1;{U02,U22}:1;{U19,U21}:1;{U12,U13}:1;{U25,U27}:1;{U02,U06}:1;{U14,U27}:1","{U00,U31};{U29,U37};{U27,U34};{U14,U35};{U04,U32};{U02,U22};{U19,U21};{U12,U13};{U25,U27};{U02,U06};{U14,U27}",CTX_0002:1;CTX_0024:1;CTX_0035:1;CTX_0036:1;CTX_0040:1;CTX_0064:1;CTX_0075:1;CTX_0097:1;CTX_0107:1;CTX_0181:1;CTX_0190:1,OUT_0002:1;OUT_0024:1;OUT_0035:1;OUT_0036:1;OUT_0040:1;OUT_0064:1;OUT_0075:1;OUT_0097:1;OUT_0107:1;OUT_0181:1;OUT_0190:1
"{U13,U23}",11,"{U04,U20}:1;{U02,U23}:1;{U23,U39}:1;{U13,U26}:1;{U34,U39}:1;{U03,U04}:1;{U03,U11}:1;{U07,U32}:1;{U20,U37}:1;{U04,U09}:1","{U04,U20};{U02,U23};{U23,U39};{U13,U26};{U34,U39};{U03,U04};{U03,U11};{U07,U32};{U20,U37};{U04,U09}",CTX_0006:1;CTX_0025:1;CTX_0028:1;CTX_0046:1;CTX_0076:1;CTX_0098:1;CTX_0104:1;CTX_0108:1;CTX_0134:1;CTX_0158:1;CTX_0172:1,OUT_0006:1;OUT_0025:1;OUT_0028:1;OUT_0046:1;OUT_0076:1;OUT_0098:1;OUT_0104:1;OUT_0108:1;OUT_0134:1;OUT_0158:1;OUT_0172:1
"{U14,U24}",11,"{U14,U21}:1;{U05,U13}:1;{U01,U12}:1;{U24,U28}:1;{U02,U13}:1;{U24,U34}:1;{U12,U24}:1;{U02,U36}:1;{U01,U06}:1;{U00,U13}:1","{U14,U21};{U05,U13};{U01,U12};{U24,U28};{U02,U13};{U24,U34};{U12,U24};{U02,U36};{U01,U06};{U00,U13}",CTX_0015:1;CTX_0032:1;CTX_0046:1;CTX_0048:1;CTX_0059:1;CTX_0077:1;CTX_0107:1;CTX_0114:1;CTX_0129:1;CTX_0158:1;CTX_0194:1,OUT_0015:1;OUT_0032:1;OUT_0046:1;OUT_0048:1;OUT_0059:1;OUT_0077:1;OUT_0107:1;OUT_0114:1;OUT_0129:1;OUT_0158:1;OUT_0194:1
"{U10,U31}",11,"{U22,U39}:1;{U01,U12}:1;{U22,U34}:1;{U07,U38}:1;{U00,U31}:1;{U31,U39}:1;{U13,U30}:1;{U20,U33}:1;{U10,U37}:1","{U22,U39};{U01,U12};{U22,U34};{U07,U38};{U00,U31};{U31,U39};{U13,U30};{U20,U33};{U10,U37}",CTX_0175:2;CTX_0024:1;CTX_0067:1;CTX_0068:1;CTX_0079:1;CTX_0091:1;CTX_0106:1;CTX_0122:1;CTX_0148:1;CTX_0189:1,OUT_0175:2;OUT_0024:1;OUT_0067:1;OUT_0068:1;OUT_0079:1;OUT_0091:1;OUT_0106:1;OUT_0122:1;OUT_0148:1;OUT_0189:1
"{U05,U33}",11,"{U24,U38}:1;{U21,U34}:1;{U05,U07}:1;{U09,U31}:1;{U27,U38}:1;{U03,U38}:1;{U05,U10}:1;{U05,U23}:1;{U23,U33}:1;{U00,U35}:1;{U02,U13}:1","{U24,U38};{U21,U34};{U05,U07};{U09,U31};{U27,U38};{U03,U38};{U05,U10};{U05,U23};{U23,U33};{U00,U35};{U02,U13}",CTX_0034:1;CTX_0078:1;CTX_0096:1;CTX_0097:1;CTX_0099:1;CTX_0113:1;CTX_0118:1;CTX_0126:1;CTX_0139:1;CTX_0147:1;CTX_0186:1,OUT_0034:1;OUT_0078:1;OUT_0096:1;OUT_0097:1;OUT_0099:1;OUT_0113:1;OUT_0118:1;OUT_0126:1;OUT_0139:1;OUT_0147:1;OUT_0186:1
"{U13,U16}",10,"{U00,U02}:1;{U20,U22}:1;{U18,U32}:1;{U06,U33}:1;{U07,U34}:1;{U10,U33}:1;{U24,U28}:1;{U03,U26}:1","{U00,U02};{U20,U22};{U18,U32};{U06,U33};{U07,U34};{U10,U33};{U24,U28};{U03,U26}",CTX_0000:1;CTX_0022:1;CTX_0027:1;CTX_0042:1;CTX_0052:1;CTX_0065:1;CTX_0103:1;CTX_0106:1;CTX_0161:1;CTX_0195:1,OUT_0000:1;OUT_0022:1;OUT_0027:1;OUT_0042:1;OUT_0052:1;OUT_0065:1;OUT_0103:1;OUT_0106:1;OUT_0161:1;OUT_0195:1
"{U27,U28}",10,"{U23,U27}:1;{U01,U04}:1;{U16,U19}:1;{U00,U36}:1;{U06,U27}:1;{U22,U38}:1;{U24,U31}:1;{U32,U34}:1;{U20,U27}:1","{U23,U27};{U01,U04};{U16,U19};{U00,U36};{U06,U27};{U22,U38};{U24,U31};{U32,U34};{U20,U27}",CTX_0001:1;CTX_0061:1;CTX_0068:1;CTX_0111:1;CTX_0137:1;CTX_0138:1;CTX_0140:1;CTX_0162:1;CTX_0192:1;CTX_0198:1,OUT_0001:1;OUT_0061:1;OUT_0068:1;OUT_0111:1;OUT_0137:1;OUT_0138:1;OUT_0140:1;OUT_0162:1;OUT_0192:1;OUT_0198:1
"{U04,U12}",10,"{U27,U30}:1;{U12,U34}:1;{U15,U34}:1;{U01,U23}:1;{U12,U22}:1;{U27,U35}:1;{U05,U34}:1;{U09,U10}:1;{U10,U33}:1;{U02,U03}:1","{U27,U30};{U12,U34};{U15,U34};{U01,U23};{U12,U22};{U27,U35};{U05,U34};{U09,U10};{U10,U33};{U02,U03}",CTX_0007:1;CTX_0009:1;CTX_0023:1;CTX_0029:1;CTX_0045:1;CTX_0056:1;CTX_0094:1;CTX_0121:1;CTX_0184:1;CTX_0185:1,OUT_0007:1;OUT_0009:1;OUT_0023:1;OUT_0029:1;OUT_0045:1;OUT_0056:1;OUT_0094:1;OUT_0121:1;OUT_0184:1;OUT_0185:1
"{U09,U27}",10,"{U36,U38}:1;{U19,U35}:1;{U10,U15}:1;{U08,U27}:1;{U09,U33}:1;{U00,U32}:1;{U14,U24}:1;{U12,U37}:1","{U36,U38};{U19,U35};{U10,U15};{U08,U27};{U09,U33};{U00,U32};{U14,U24};{U12,U37}",CTX_0010:1;CTX_0019:1;CTX_0050:1;CTX_0056:1;CTX_0067:1;CTX_0104:1;CTX_0114:1;CTX_0117:1;CTX_0122:1;CTX_0129:1,OUT_0010:1;OUT_0019:1;OUT_0050:1;OUT_0056:1;OUT_0067:1;OUT_0104:1;OUT_0114:1;OUT_0117:1;OUT_0122:1;OUT_0129:1
"{U36,U38}",10,"{U05,U28}:1;{U20,U36}:1;{U07,U16}:1;{U30,U39}:1;{U27,U28}:1;{U03,U17}:1;{U05,U13}:1;{U05,U15}:1;{U06,U32}:1","{U05,U28};{U20,U36};{U07,U16};{U30,U39};{U27,U28};{U03,U17};{U05,U13};{U05,U15};{U06,U32}",CTX_0010:1;CTX_0012:1;CTX_0019:1;CTX_0035:1;CTX_0093:1;CTX_0111:1;CTX_0130:1;CTX_0176:1;CTX_0178:1;CTX_0182:1,OUT_0010:1;OUT_0012:1;OUT_0019:1;OUT_0035:1;OUT_0093:1;OUT_0111:1;OUT_0130:1;OUT_0176:1;OUT_0178:1;OUT_0182:1
"{U16,U23}",10,"{U07,U14}:1;{U11,U16}:1;{U16,U19}:1;{U17,U29}:1;{U09,U18}:1;{U12,U35}:1;{U15,U16}:1;{U38,U39}:1;{U21,U29}:1;{U09,U34}:1","{U07,U14};{U11,U16};{U16,U19};{U17,U29};{U09,U18};{U12,U35};{U15,U16};{U38,U39};{U21,U29};{U09,U34}",CTX_0012:1;CTX_0103:1;CTX_0105:1;CTX_0115:1;CTX_0116:1;CTX_0126:1;CTX_0145:1;CTX_0170:1;CTX_0174:1;CTX_0196:1,OUT_0012:1;OUT_0103:1;OUT_0105:1;OUT_0115:1;OUT_0116:1;OUT_0126:1;OUT_0145:1;OUT_0170:1;OUT_0174:1;OUT_0196:1
"{U28,U30}",10,"{U10,U28}:1;{U15,U28}:1;{U25,U32}:1;{U00,U06}:1;{U16,U23}:1;{U23,U29}:1;{U18,U35}:1;{U03,U16}:1;{U22,U30}:1;{U10,U11}:1","{U10,U28};{U15,U28};{U25,U32};{U00,U06};{U16,U23};{U23,U29};{U18,U35};{U03,U16};{U22,U30};{U10,U11}",CTX_0014:1;CTX_0032:1;CTX_0045:1;CTX_0060:1;CTX_0103:1;CTX_0106:1;CTX_0146:1;CTX_0152:1;CTX_0156:1;CTX_0190:1,OUT_0014:1;OUT_0032:1;OUT_0045:1;OUT_0060:1;OUT_0103:1;OUT_0106:1;OUT_0146:1;OUT_0152:1;OUT_0156:1;OUT_0190:1
"{U02,U19}",10,"{U21,U35}:1;{U02,U39}:1;{U00,U02}:1;{U08,U10}:1;{U17,U19}:1;{U05,U10}:1;{U07,U14}:1;{U02,U25}:1;{U14,U27}:1","{U21,U35};{U02,U39};{U00,U02};{U08,U10};{U17,U19};{U05,U10};{U07,U14};{U02,U25};{U14,U27}",CTX_0119:2;CTX_0016:1;CTX_0044:1;CTX_0047:1;CTX_0074:1;CTX_0157:1;CTX_0173:1;CTX_0187:1;CTX_0196:1,OUT_0119:2;OUT_0016:1;OUT_0044:1;OUT_0047:1;OUT_0074:1;OUT_0157:1;OUT_0173:1;OUT_0187:1;OUT_0196:1
